"Name","Description","Main Category","Categories","Query","City","Address","Ward","Street","Postal Code","State","Country Code","Time Zone","Plus Code","Phone","Website","Rating","Reviews","Score","Score Category","Price Range","Status","Latitude","Longitude","About","Service Name","Service Option"
"One Repar - Réparation console et smartphone Paris","Chez One Repar, nous réparons les smartphones (iPhone, Samsung, Huawei, Honor, Xiaomi, etc.) et les consoles de jeux (PS5, PS4, Xbox, Nintendo Switch et retro ). Situés au c?ur de Paris, nous offrons des services de réparation rapides et professionnels en boutique. Nos techniciens qualifiés traitent les écrans fissurés, les batteries défectueuses, les connecteurs de charge endommagés, les vitres arrière cassées, ainsi que les réparations complexes de carte mère avec microsoudure. Pour les consoles, nous réparons les pannes matérielles, les problèmes port HDMI, Port USB-C, Manettes et de surchauffe. Réparation sur place en boutique et sans R.D.V

Horaires :
Lundi - Samedi : 10h - 19h
Dimanche : Fermé

Contactez nous pour plus d'information","Mobile phone repair shop","Mobile phone repair shop; Repair service; Video game store","réparation de téléphones in suresnes","Paris","boutique one repar, 24 Bd Voltaire, 75011 Paris, France","","boutique one repar, 24 Bd Voltaire","75011","","FR","Europe/Paris","V979+V7 Paris, France","+33 1 42 54 36 29","https://one-repar.fr/","5.0","227","96","Excellent","","Open ? Closes 7?PM","48.864733699999995","2.3681438","Service options; Offerings; Recycling; Payments; Parking","Service options; Offerings; Recycling; Payments; Parking","Onsite services; Repair services; Electronics; Credit cards; Debit cards; NFC mobile payments; Paid street parking"
"TT Easy Goo - Réparation téléphone & Accessoires","","Phone repair service","Phone repair service","réparation de téléphones in suresnes","Paris","157 Rue du Faubourg Saint-Denis, 75010 Paris, France","","157 Rue du Faubourg Saint-Denis","75010","","FR","Europe/Paris","V9H4+JP Paris, France","+33 9 53 55 80 17","https://tteasygoo.com/","4.0","33","60","Good","","Open ? Closes 11:30?PM","48.8790719","2.3568333999999997","Accessibility","Accessibility","Wheelchair accessible entrance"
"Où réparer son iPhone à Paris","","Mobile phone repair shop","Mobile phone repair shop","réparation de téléphones in suresnes","Paris","91 Bd de Magenta, 75010 Paris, France","","91 Bd de Magenta","75010","","FR","Europe/Paris","V9H3+3Q Paris, France","+33 6 59 96 23 83","","4.6","24","72","Good","","Open ? Closes 7?PM","48.877711","2.3544592","","",""
"L'Atelier Phone 44","","Mobile phone repair shop","Mobile phone repair shop","réparation de téléphones in suresnes","Paris","44 R. de Lévis, 75017 Paris, France","","44 R. de Lévis","75017","","FR","Europe/Paris","V8M7+9Q Paris, France","+33 9 84 54 19 14","https://www.atelier-phone-44.fr/","4.0","231","55","Average","","Open ? Closes 8?PM","48.883389","2.3144486","Accessibility; Payments","Accessibility; Payments","Wheelchair accessible parking lot; Credit cards; Debit cards; NFC mobile payments"
"SN INFORMATIQUE - ventes et réparations téléphones mobiles et accessoires - VINTED GO","SN INFORMATIQUE
Spécialisé dans : Réparations, Déblocage des Téléphones Mobiles également remplacements des écrans tous marques des SMARTES PHONES.

Services :
Transfer d'argents ?
Retrait et dépôt ? COLISSIMO / CHRONOPOST / DPD / MONDIALE RELAIS / TNT / GLS / COLIS PRIVÉ?

- Dépôt et retrait vos clés AIRBNB / et des bagages ?
Vous avez besoin de réparer votre téléphone alors on est là!
Vous avez besoin des accessoires alors venez chez nous !
Pensez-vous acheter un portable alors laissez nous à vous surprendre ??","Cell phone store","Cell phone store; Air compressor repair service; Computer store; Money transfer service","réparation de téléphones in suresnes","Paris","33 Rue de Ménilmontant, 75020 Paris, France","","33 Rue de Ménilmontant","75020","","FR","Europe/Paris","V99P+44 Paris, France","+33 7 45 90 28 70","","4.7","29","76","Good","","Open ? Closes 8:30?PM","48.8677843","2.3853652","Service options; Planning; Payments","Service options; Planning; Payments","In-store pickup; Quick visit; Credit cards; Debit cards"
"informatique des batignolles [phone repair shop]","iPhone reparation","Phone repair service","Phone repair service","réparation de téléphones in suresnes","Paris","34 Bd des Batignolles, 75017 Paris, France","","34 Bd des Batignolles","75017","","FR","Europe/Paris","V8MF+6F Paris, France","+33 1 71 26 58 26","","5.0","18","85","Excellent","","Open ? Closes 9?PM","48.883016399999995","2.323716","","",""
"repair center paris jaures Reparmobil","Reparmobil Original est un centre de réparation qui est spécialisée dans le domaine de la réparation de téléphone portable depuis plusieurs années. Au fil des années et de nos investissements nous avons acquis un haut niveau de compétence dans le domaine du GSM. Notre expérience et notre efficacité nous permet de revendiquer la place de leader dans notre domaine , copie par la concurrence sans être égalé Reparmobil est un centre ouvert depuis 2002 à Paris Jaures.
Grâce à notre niveau d'expérience, nous sommes en mesure de réparer la plupart des pannes, même les plus compliqués.","Mobile phone repair shop","Mobile phone repair shop; Cell phone store","réparation de téléphones in suresnes","Paris","37 Rue Bouret, 75019 Paris, France","","37 Rue Bouret","75019","","FR","Europe/Paris","V9MC+3P Paris, France","+33 6 63 42 77 61","","4.3","301","65","Good","","Open ? Closes 7:30?PM","48.882718999999994","2.3717588","From the business; Accessibility; Offerings; Payments; Parking","From the business; Accessibility; Offerings; Payments; Parking","Identifies as women-owned; Wheelchair accessible entrance; Wheelchair accessible parking lot; Repair services; Credit cards; Debit cards; NFC mobile payments; Paid street parking"
"Genius Lab Réparation smartphone, tablette et PC / Mac Paris 6","Centre de réparation multimédia Nous réparation les smartphones , tablette ainsi que les Mac et les Pc.","Cell phone store","Cell phone store; Computer service","réparation de téléphones in suresnes","Paris","48 Rue du Four, 75006 Paris, France","","48 Rue du Four","75006","","FR","Europe/Paris","V82J+X9 Paris, France","+33 1 53 10 86 97","http://www.geniuslab.fr/","4.7","76","79","Good","","Open ? Closes 7?PM","48.8524199","2.3308864","Service options; Payments","Service options; Payments","Delivery; In-store shopping; Same-day delivery; Credit cards; NFC mobile payments"
"HAPPY PHONE","Pour toute réparation de mobile, tablette et ordinateur à Paris, choisissez Happy Phone. Le magasin propose des services de qualité et un travail soigné. Il vend également divers accessoires mobiles de qualité supérieure.

Le magasin Happy Phone est spécialisé dans la réparation tout support : mobile, tablette et ordinateur. Il propose des services de qualité. Vous avez le choix entre une réparation en express en boutique ou via coursier.

Happy Phone réalise des réparations et de la vente de téléphone portable, iPhone et Androïd. Les différentes interventions en ce domaine sont : écran ou bouton cassé, problème de connecteurs de charge, de haut-parleur et de micro, carte mére et défauts de système et blocage...","Cell phone store","Cell phone store; Mobile phone repair shop","réparation de téléphones in suresnes","Paris","23 Bd de Magenta, 75010 Paris, France","","23 Bd de Magenta","75010","","FR","Europe/Paris","V9C6+96 Paris, France","+33 1 77 17 45 48","","4.3","101","65","Good","","Open ? Closes 7:30?PM","48.870962","2.3605649","Service options; Accessibility; Planning; Payments","Service options; Accessibility; Planning; Payments","In-store pickup; Wheelchair accessible entrance; Quick visit; Credit cards"
"NEWTECH | Vente Et Réparation De Téléphone Paris 20","Vend et Répare tout modèle de téléphone, tablette et ordinateur","Cell phone store","Cell phone store; Cell phone accessory store; Computer service; Computer store; Mobile phone repair shop; Phone repair service","réparation de téléphones in suresnes","Paris","189 Av. Gambetta, 75020 Paris, France","","189 Av. Gambetta","75020","","FR","Europe/Paris","VCC3+XQ Paris, France","+33 9 54 26 00 63","","4.3","51","62","Good","","Open ? Closes 8:30?PM","48.8724506","2.404448","Planning; Payments","Planning; Payments","Quick visit; Credit cards; Debit cards; NFC mobile payments"
"Repare Moi","Réparations de smartphones, tablettes et Pc. Kiosque à journaux, magazines, presse. Vous avez investi dans un smartphone de qualité et vous ne pouvez plus vous en passer. Nous comprenons cela chez Répare-Moi, et nous savons à quel point il peut être frustrant de voir votre appareil préféré tomber en panne. C?est pourquoi nous sommes là pour vous offrir un service de réparation rapide, fiable et abordable pour votre smartphone.","Mobile phone repair shop","Mobile phone repair shop; Cell phone accessory store; Computer accessories store; Computer desk store; Computer store; Computer support and services; Council; Electrical repair shop","réparation de téléphones in suresnes","Paris","55 Rue de la Réunion, 75020 Paris, France","","55 Rue de la Réunion","75020","","FR","Europe/Paris","VC42+4G Paris, France","+33 7 65 65 20 12","http://repare-moi.fr/?utm_source=gmb","5.0","134","95","Excellent","","Open ? Closes 7:30?PM","48.8552902","2.4013252","Service options; Accessibility; Offerings; Crowd; Recycling; Payments","Service options; Accessibility; Offerings; Crowd; Recycling; Payments","Language assistance; Wheelchair accessible seating; Wheelchair accessible restroom; Repair services; LGBTQ+ friendly; Electronics; Credit cards; Debit cards; NFC mobile payments"
"MEDIATECK ""Réparation téléphone PC portable PC Fixe Mac Nintendo switch PS5 PS4 Micro soudure""","MEDIATECK vous propose des réparations iPhone iPad Samsung Huawei Xiao mi Oppo etc, remplacement écran, changement batterie, pour PC portable, remplacement de l'écran, des réparations sur les charnières , le ventilateur, la carte mère, la carte graphique. ainsi des réparations sur PC fixe, Nintendo switch, PS4, PS5.","Mobile phone repair shop","Mobile phone repair shop; Computer repair service","réparation de téléphones in suresnes","Paris","194 Rue de Charenton, 75012 Paris, France","","194 Rue de Charenton","75012","","FR","Europe/Paris","R9VP+65 Paris, France","+33 1 43 07 00 00","https://mediateckparis.com/","4.6","171","77","Good","","Open ? Closes 7?PM","48.8430396","2.3854471","Accessibility; Recycling; Payments","Accessibility; Recycling; Payments","Wheelchair accessible entrance; Electronics; Credit cards; Debit cards; NFC mobile payments"
"F&A Réparation de téléphone Pr iPhone Samsung Huawei Xiaomi Google Honor Realme Oppo Oneplus Vivo Nokia Motorola","Multi Service Au F&A Telecom à Colonel Fabien, Appeler vers le monde entier, Accès Internet, Scanner, Imprimer et photocopier Format A3-A4, Envoyer de l'argent vers monde entier par RIA et SMALL WORLD, Carte sim Prépayée, Et Aussi Vous trouverez chez F&A Telecom un large choix d?accessoires pour votre mobile, Housse, Etuis, Coques, Écran Protecteurs Privacy, Batteries, Ecouteurs, Casque Bluetooth, AirPods, Enceintes et Micros Karaoké, Supports Vélo et Moto, Chargeur sans Fil, Chargeur Apple MacBook, Chargeur D?ordinateur portable toutes marques, Câble Audio, Câble Vidéo, Clavier et Souris Sans Fil, Cartes Mémoires et Clés USB etc?.
Nous Réparons aussi toutes marques du téléphones portable Devis Immédiate, N?hésites pas à nous contacter???","Mobile phone repair shop","Mobile phone repair shop; Cell phone accessory store; Cell phone charging station; Money transfer service; Telecommunications service provider; Vaporizer store","réparation de téléphones in suresnes","Paris","75 Bd de la Villette, 75010 Paris, France","","75 Bd de la Villette","75010","","FR","Europe/Paris","V9GC+QF Paris, France","+33 6 05 65 55 64","","4.9","275","95","Excellent","","Open ? Closes 12:45?AM","48.876886299999995","2.3711838999999997","Service options; Accessibility; Offerings; Crowd; Recycling; Payments; Parking","Service options; Accessibility; Offerings; Crowd; Recycling; Payments; Parking","Language assistance; Wheelchair accessible seating; Repair services; LGBTQ+ friendly; Transgender safespace; Electronics; Credit cards; Debit cards; NFC mobile payments; Paid street parking"
"Vision and Technical Repair Center","Vision et technique est votre spécialiste en réparation de téléphones, ordinateurs, tablettes. Nous offrons également des services de micro soudure et vendons une large gamme d'accessoires.

Nos services:
Réparation d'écrans cassés
Remplacement de batteries
Dépannage informatique
Récupération de données
Microsoudure
Cartemère
Vente d'accessoires (coques/coque personnalisée, chargeurs, écouteurs...)
Rachat de vos biens.

Nos atouts:
Devis gratuit et sans engagement
Réparations rapides et garanties
Techniciens expérimentés et certifiés
Pièces détachées de qualité
Large choix d'accessoires
N'hésitez pas à nous contacter pour plus d'informations ou pour prendre
réparation téléphone(toute marques*)/réparation ordinateur(*)/réparation tablette(*)","Electronics repair shop","Electronics repair shop; Cell phone store; Computer service; Electrical supply store; Electronic parts supplier; Electronics store; Used computer store","réparation de téléphones in suresnes","Paris","49 Rue des Entrepreneurs, 75015 Paris, France","","49 Rue des Entrepreneurs","75015","","FR","Europe/Paris","R7WQ+84 Paris, France","+33 1 45 77 00 72","https://pcphonerepair.fr/","4.9","550","90","Excellent","","Open ? Closes 7:30?PM","48.8458562","2.2877617999999997","Recycling","Recycling","Electronics"
"Laphony Réparation Téléphone Ordinateur Tablette Monge","Installée à Paris en région Île-de-France , les boutiques LAPHONY sont spécialisée dans la réparation de smartphones, tablettes, consoles et ordinateurs de toutes marques . Forts d?une expérience de plus de 10 ans dans les plus grandes enseignes de réparation des produits high tech , nos professionnels compétents et passionnés sont en mesure de diagnostiquer et réparer vos outils en un temps record, et avec le sourire ! Contactez-nous dès à présent, quel que soit le problème rencontré sur votre appareil.","Mobile phone repair shop","Mobile phone repair shop","réparation de téléphones in villepinte","Paris","73 Rue Monge, 75005 Paris, France","","73 Rue Monge","75005","","FR","Europe/Paris","R9V2+CX Paris, France","+33 9 78 80 36 81","http://www.la-phony.com/","5.0","207","96","Excellent","","Open ? Closes 7:30?PM","48.8435079","2.3524391","","",""
"ASCOM® - Rue de Rennes, Paris 6e I Depannage Informatique I Reparation Téléphone Autour de moi","ASCOM® - Rue de Rennes, Paris 6e est votre expert en dépannage informatique et réparation de téléphones. Spécialisés dans les services de réparation de matériel électrique et d?ordinateurs, nous offrons également une large gamme de téléphones mobiles dans notre magasin. Que vous ayez besoin d'une réparation rapide de votre ordinateur ou d'un nouveau téléphone, notre équipe compétente à Paris 6e est là pour vous. Profitez d'un service rapide et fiable, juste ""autour de moi"". Faites confiance à ASCOM® pour toutes vos nécessités technologiques.","Mobile phone repair shop","Mobile phone repair shop; Cell phone store; Computer service; Computer store; Computer support and services; Electronics repair shop; Electronics store; Phone repair service","réparation de téléphones in villepinte","Paris","124 Rue de Rennes, 75006 Paris, France","","124 Rue de Rennes","75006","","FR","Europe/Paris","R8WG+MH Paris, France","+33 1 40 54 18 40","https://reparationtelephoneportable.com/","4.9","1471","95","Excellent","","Open ? Closes 7?PM","48.846742899999995","2.326486","Offerings; Crowd; Payments","Offerings; Crowd; Payments","Repair services; LGBTQ+ friendly; Transgender safespace; Credit cards; Debit cards"
